w_inj,w_poss,w_xgr,w_elo_weak,odds_min,gap_min,N_all,N_F1,N_F2,WR_all_%,F1_ROI_%,F2_ROI_%,KellyF2_%,MaxDD_F2_%,Avg_ROI_%
0,3,5,8,2.1,90,205,42,65,48.8,36.5,3.7,1.0,36.7,20.1
5,0,5,10,1.9,110,96,22,27,52.1,7.0,33.3,32.8,21.8,20.1
7,7,0,10,2.1,80,312,71,96,46.8,28.4,11.7,11.2,38.1,20.1
10,10,5,10,2.1,90,231,53,74,49.4,35.1,5.1,2.6,34.7,20.1
7,7,3,10,2.1,80,315,71,98,47.0,28.4,11.7,11.0,35.0,20.1
10,7,3,8,2.1,80,314,71,98,47.1,28.4,11.7,11.1,35.0,20.1
7,3,8,15,1.9,110,120,28,36,53.3,16.6,23.6,22.4,24.0,20.1
5,0,8,8,1.9,110,94,22,27,53.2,7.0,33.3,32.8,21.8,20.1
0,3,3,8,2.1,90,204,42,65,49.0,36.5,3.7,1.0,36.7,20.1
10,3,8,8,2.2,80,242,57,70,46.7,22.5,17.5,16.6,23.2,20.0
0,10,5,12,2.1,90,222,51,69,49.5,36.0,4.0,1.4,33.3,20.0
7,7,5,8,1.9,110,110,26,34,52.7,16.1,23.9,22.9,25.0,20.0
5,3,0,12,2.2,80,231,56,65,47.2,28.9,11.1,9.1,26.9,20.0
10,0,3,15,1.9,110,114,28,34,53.5,16.1,23.9,23.1,22.2,20.0
0,10,3,12,2.1,90,222,51,69,49.5,36.0,4.0,1.4,33.3,20.0
3,5,3,15,1.9,110,111,26,31,53.2,17.1,22.8,21.6,25.0,20.0
5,3,0,15,1.9,110,107,26,31,52.3,17.1,22.8,21.6,25.0,20.0
3,0,0,10,2.1,90,204,42,64,49.0,38.0,2.0,-0.7,39.4,20.0
7,3,0,15,2.1,90,215,49,65,49.8,36.2,3.7,1.0,36.7,20.0
7,3,3,8,2.2,80,227,55,64,47.1,27.0,13.1,11.5,26.9,20.0
7,3,8,12,2.2,80,246,58,69,46.7,24.5,15.6,14.7,24.5,20.0
7,7,8,8,1.9,110,111,26,34,53.2,16.1,23.9,22.9,25.0,20.0
3,10,3,12,2.1,90,224,51,69,49.6,36.0,4.0,1.4,33.3,20.0
3,10,5,12,2.1,90,224,51,69,49.6,36.0,4.0,1.4,33.3,20.0
5,10,5,12,2.1,90,224,51,69,49.6,36.0,4.0,1.4,33.3,20.0
7,3,8,15,2.2,80,246,58,69,46.7,24.5,15.6,14.7,24.5,20.0
5,3,3,8,2.2,80,227,55,64,47.1,27.0,13.1,11.5,26.9,20.0
7,3,3,10,2.2,80,230,55,66,47.0,27.0,13.0,11.3,26.9,20.0
5,3,3,15,1.9,110,110,26,31,52.7,17.1,22.8,21.6,25.0,20.0
0,0,0,10,2.1,90,204,42,64,49.0,38.0,2.0,-0.7,39.4,20.0
3,0,0,8,2.1,90,202,42,64,49.0,38.0,2.0,-0.7,39.4,20.0
10,0,0,15,1.9,110,111,28,34,53.2,16.1,23.9,23.1,22.2,20.0
5,10,3,12,2.1,90,224,51,69,49.6,36.0,4.0,1.4,33.3,20.0
10,0,5,15,1.9,110,115,28,34,53.0,16.1,23.9,23.1,22.2,20.0
0,0,0,10,2.0,110,53,12,14,49.1,29.8,10.0,7.3,21.4,19.9
7,3,8,10,2.2,80,241,57,68,46.5,22.5,17.2,16.4,23.2,19.9
7,10,5,8,2.1,90,223,53,69,49.3,35.1,4.7,2.1,32.0,19.9
7,10,5,10,2.1,90,226,53,69,49.6,35.1,4.7,2.1,32.0,19.9
10,5,8,12,2.1,90,228,50,71,49.6,38.2,1.6,-1.2,36.4,19.9
3,10,8,12,1.9,110,118,27,36,53.4,18.0,21.8,20.8,25.2,19.9
7,10,3,10,2.1,90,225,53,69,49.3,35.1,4.7,2.1,32.0,19.9
7,10,3,8,2.1,90,222,53,69,49.5,35.1,4.7,2.1,32.0,19.9
7,10,3,12,1.9,110,122,30,39,53.3,21.8,17.9,17.4,28.2,19.9
7,10,0,12,2.1,90,224,53,69,49.6,35.1,4.7,2.1,32.0,19.9
10,7,0,12,2.2,80,241,56,74,46.9,28.9,10.8,9.2,30.4,19.9
5,3,3,12,2.2,80,235,57,66,47.2,26.7,13.0,11.3,26.9,19.9
0,0,8,8,2.0,110,56,12,14,48.2,29.8,10.0,7.3,21.4,19.9
0,0,3,10,2.0,110,56,12,14,48.2,29.8,10.0,7.3,21.4,19.9
0,0,5,10,2.0,110,57,12,14,47.4,29.8,10.0,7.3,21.4,19.9
10,5,5,12,2.1,90,225,50,71,49.3,38.2,1.6,-1.2,36.4,19.9
7,3,0,10,2.2,80,227,55,64,46.7,27.0,12.8,11.2,26.9,19.9
7,10,5,12,1.9,110,125,30,39,53.6,21.8,17.9,17.4,28.2,19.9
10,7,3,15,2.1,90,232,52,75,49.6,37.0,2.6,-0.1,31.8,19.8
3,3,8,12,2.0,90,269,53,88,49.8,37.7,2.0,-0.6,39.1,19.8
7,0,3,15,2.1,90,216,48,66,49.5,34.4,5.3,2.7,34.0,19.8
7,0,5,15,2.1,90,217,48,66,49.3,34.4,5.3,2.7,34.0,19.8
3,0,8,12,1.9,110,96,22,27,53.1,7.0,32.5,32.0,21.8,19.8
10,7,0,15,2.2,90,166,37,53,50.0,34.4,5.2,2.5,23.8,19.8
10,3,8,15,2.1,80,326,74,97,46.9,26.4,13.1,12.7,32.3,19.8
3,5,8,15,1.9,110,115,26,33,53.0,17.1,22.5,21.1,24.0,19.8
10,3,5,8,2.1,80,313,72,95,47.3,26.6,12.9,12.1,29.5,19.8
10,7,5,15,2.1,90,233,52,75,49.4,37.0,2.6,-0.1,31.8,19.8
10,0,8,15,2.2,90,161,35,49,49.7,35.6,3.9,1.1,29.0,19.8
7,7,8,15,2.1,90,230,52,70,50.0,37.0,2.5,-0.2,33.3,19.8
5,3,8,12,2.0,90,269,53,88,49.8,37.7,2.0,-0.6,39.1,19.8
0,3,8,10,2.0,90,265,51,87,49.8,38.8,0.7,-1.9,41.7,19.8
7,10,8,10,1.9,110,125,30,39,53.6,21.7,17.9,17.4,28.2,19.8
7,7,0,12,2.2,80,239,56,72,46.9,28.9,10.7,9.2,33.7,19.8
10,3,8,12,2.1,80,326,74,97,46.9,26.4,13.1,12.7,32.3,19.8
5,10,8,15,2.1,90,234,53,71,49.6,34.9,4.4,1.8,33.3,19.7
3,0,3,8,1.9,110,85,17,25,54.1,12.6,26.7,25.1,21.8,19.7
3,0,5,8,1.9,110,86,17,25,53.5,12.6,26.7,25.1,21.8,19.7
7,3,3,10,2.1,80,308,71,92,47.1,28.4,11.0,9.8,32.9,19.7
5,3,5,15,1.9,110,113,28,31,52.2,16.6,22.8,21.6,25.0,19.7
7,3,3,8,2.1,80,305,71,90,47.2,28.4,11.0,9.8,32.9,19.7
3,10,8,15,2.1,90,234,53,71,49.6,34.9,4.4,1.8,33.3,19.7
0,10,8,15,2.1,90,232,53,71,49.6,34.9,4.4,1.8,33.3,19.7
7,5,3,8,2.2,80,231,55,67,46.8,27.0,12.4,10.8,29.8,19.7
7,3,8,15,2.1,80,324,74,95,46.9,26.4,12.9,12.4,32.3,19.7
7,3,8,12,2.1,80,324,74,95,46.9,26.4,12.9,12.4,32.3,19.7
7,3,0,10,2.1,90,209,47,64,49.3,37.5,2.0,-0.7,39.4,19.7
10,7,0,12,2.1,80,319,72,100,47.0,29.9,9.5,8.3,37.6,19.7
7,7,0,8,2.2,80,231,55,69,46.8,27.0,12.4,11.1,31.0,19.7
7,3,0,8,2.1,90,207,47,64,49.3,37.5,2.0,-0.7,39.4,19.7
7,7,0,12,2.1,80,317,72,98,47.0,29.9,9.4,8.3,40.6,19.7
7,0,8,10,2.1,90,214,46,65,49.5,35.6,3.7,1.0,36.7,19.6
7,3,0,10,2.1,80,305,71,90,46.9,28.4,10.8,9.6,32.9,19.6
7,0,5,10,2.1,90,212,46,65,49.1,35.6,3.7,1.0,36.7,19.6
5,3,8,15,1.9,110,116,28,33,52.6,16.6,22.5,21.1,24.0,19.6
3,0,5,12,1.9,110,94,20,27,53.2,6.7,32.5,32.0,21.8,19.6
3,5,3,12,2.1,90,215,46,67,49.3,35.6,3.7,1.1,34.0,19.6
7,0,8,8,2.1,90,212,46,65,49.5,35.6,3.7,1.0,36.7,19.6
10,3,3,15,2.1,90,223,49,70,49.3,36.2,3.0,0.4,36.4,19.6
7,5,8,15,2.1,90,228,52,68,50.0,37.0,2.2,-0.5,34.0,19.6
10,10,5,15,2.1,90,237,55,76,49.4,34.1,5.1,2.7,31.8,19.6
10,5,3,8,2.2,80,235,55,71,46.8,27.0,12.3,10.8,27.5,19.6
7,0,3,10,2.1,90,211,46,65,48.8,35.6,3.7,1.0,36.7,19.6
3,3,0,8,1.9,110,92,19,30,53.3,12.3,26.9,26.3,25.0,19.6
10,3,8,8,2.1,80,320,73,96,46.9,24.9,14.3,14.0,29.5,19.6
7,0,0,12,2.1,90,210,46,65,49.0,35.6,3.7,1.0,36.7,19.6
10,3,5,15,2.1,90,224,49,70,49.1,36.2,3.0,0.4,36.4,19.6
3,3,3,8,1.9,110,94,19,30,53.2,12.3,26.9,26.3,25.0,19.6
7,0,3,8,2.1,90,208,46,65,49.0,35.6,3.7,1.0,36.7,19.6
7,0,5,8,2.1,90,209,46,65,48.8,35.6,3.7,1.0,36.7,19.6
0,5,3,12,2.1,90,215,46,67,49.3,35.6,3.7,1.1,34.0,19.6
5,5,3,12,2.1,90,215,46,67,49.3,35.6,3.7,1.1,34.0,19.6
10,3,3,10,2.2,80,233,55,69,46.8,27.0,12.3,10.8,28.1,19.6
10,7,3,10,2.2,80,238,55,73,46.6,27.0,12.3,10.8,27.5,19.6
0,10,3,10,1.9,110,110,24,34,52.7,16.6,22.5,22.0,25.0,19.5
3,3,5,8,1.9,110,97,21,30,52.6,12.1,26.9,26.3,25.0,19.5
5,0,8,15,2.1,90,218,46,67,49.5,35.3,3.7,1.1,34.0,19.5
10,3,3,12,2.2,80,238,57,69,47.1,26.7,12.3,10.8,28.1,19.5
10,3,3,8,2.1,90,215,47,69,48.8,37.5,1.5,-1.3,39.1,19.5
3,10,3,15,2.1,90,227,53,69,49.8,34.9,4.0,1.4,33.3,19.5
10,3,3,10,2.1,80,311,71,95,46.9,28.4,10.5,9.5,35.6,19.5
10,3,3,10,2.1,90,218,47,69,48.6,37.5,1.5,-1.3,39.1,19.5
7,7,0,8,2.1,80,309,71,95,46.9,28.4,10.6,9.7,38.1,19.5
0,10,3,15,2.1,90,225,53,69,49.8,34.9,4.0,1.4,33.3,19.5
10,3,3,10,2.0,110,74,17,25,50.0,16.6,22.4,20.4,21.5,19.5
10,3,0,12,2.1,90,217,47,69,48.8,37.5,1.5,-1.3,39.1,19.5
5,7,3,8,2.1,80,309,71,93,46.9,28.4,10.7,9.5,35.6,19.5
10,7,3,10,2.1,80,316,71,99,46.8,28.4,10.6,9.6,35.0,19.5
7,5,3,8,2.1,80,309,71,93,46.9,28.4,10.5,9.4,35.6,19.5
7,7,3,15,2.2,80,244,57,73,46.7,26.7,12.3,11.0,30.4,19.5
10,3,3,15,2.2,80,238,57,69,47.1,26.7,12.3,10.8,28.1,19.5
0,10,5,15,2.1,90,226,53,69,49.6,34.9,4.0,1.4,33.3,19.5
10,3,5,10,2.1,90,219,47,69,48.9,37.5,1.5,-1.3,39.1,19.5
7,10,8,12,2.0,90,286,59,95,50.0,31.7,7.3,5.0,34.7,19.5
7,7,3,12,2.2,80,244,57,73,46.7,26.7,12.3,11.0,30.4,19.5
5,0,0,15,2.1,90,212,46,65,49.5,35.3,3.7,1.0,36.7,19.5
10,3,0,10,2.0,110,72,17,25,50.0,16.6,22.4,20.4,21.5,19.5
10,5,3,8,2.1,80,313,71,97,47.0,28.4,10.5,9.5,35.0,19.5
7,3,8,10,2.1,80,319,73,94,46.7,24.9,14.1,13.7,29.5,19.5
3,10,5,15,2.1,90,228,53,69,49.6,34.9,4.0,1.4,33.3,19.5
10,3,5,8,2.1,90,216,47,69,48.6,37.5,1.5,-1.3,39.1,19.5
0,10,0,10,1.9,110,108,24,34,52.8,16.6,22.5,22.0,25.0,19.5
5,10,5,15,2.1,90,228,53,69,49.6,34.9,4.0,1.4,33.3,19.5
5,10,3,15,2.1,90,227,53,69,49.8,34.9,4.0,1.4,33.3,19.5
10,7,0,15,1.9,110,125,33,37,52.8,24.8,13.9,12.5,25.4,19.4
7,3,8,12,2.0,90,271,55,88,49.8,36.7,2.0,-0.6,39.1,19.4
7,10,0,10,2.4,90,68,13,24,47.1,21.4,17.5,14.7,11.5,19.4
7,10,3,12,2.4,90,69,13,24,46.4,21.4,17.5,14.7,11.5,19.4
7,10,5,8,2.4,90,68,13,24,47.1,21.4,17.5,14.7,11.5,19.4
7,3,5,8,2.2,80,232,56,66,47.0,24.7,14.1,12.7,26.9,19.4
0,10,3,12,1.9,110,112,25,35,52.7,19.8,19.0,18.2,25.2,19.4
7,10,5,15,2.1,90,232,55,71,49.6,34.1,4.7,2.1,29.0,19.4
7,10,0,12,2.4,90,69,13,24,46.4,21.4,17.5,14.7,11.5,19.4
7,10,5,12,2.4,90,69,13,24,46.4,21.4,17.5,14.7,11.5,19.4
7,10,3,8,2.4,90,67,13,24,47.8,21.4,17.5,14.7,11.5,19.4
7,7,3,15,2.1,80,322,73,99,46.9,28.2,10.6,9.7,37.6,19.4
7,10,5,10,2.4,90,69,13,24,46.4,21.4,17.5,14.7,11.5,19.4
0,10,5,12,1.9,110,115,25,35,53.0,19.8,19.0,18.2,25.2,19.4
10,5,8,15,2.2,90,168,38,50,50.0,37.0,1.8,-1.1,29.0,19.4
7,10,0,8,2.4,90,67,13,24,47.8,21.4,17.5,14.7,11.5,19.4
7,10,3,10,2.4,90,69,13,24,46.4,21.4,17.5,14.7,11.5,19.4
7,7,3,12,2.1,80,322,73,99,46.9,28.2,10.6,9.7,37.6,19.4
7,0,8,10,1.9,110,101,24,29,52.5,7.3,31.5,31.6,21.8,19.4
7,10,3,15,2.1,90,231,55,71,49.8,34.1,4.7,2.1,29.0,19.4
5,7,5,8,2.2,80,236,56,70,47.0,24.7,14.0,12.6,26.3,19.3
0,7,5,8,2.1,90,214,47,68,49.1,36.1,2.4,-0.3,36.1,19.3
10,0,3,12,2.1,90,217,46,70,48.8,35.6,3.0,0.4,36.4,19.3
0,3,8,15,2.0,90,271,53,89,49.8,37.7,0.8,-1.7,39.1,19.3
0,7,3,8,2.1,90,213,47,68,49.3,36.1,2.4,-0.3,36.1,19.3
10,3,3,15,2.1,80,316,73,95,47.2,28.2,10.5,9.5,35.6,19.3
0,7,8,8,2.1,90,217,47,68,49.8,36.1,2.4,-0.3,36.1,19.3
3,3,3,12,1.9,110,98,21,30,52.0,11.6,26.9,26.3,25.0,19.3
0,3,0,8,2.1,90,202,42,64,49.0,36.5,2.0,-0.7,39.4,19.3
10,3,3,12,2.1,80,316,73,95,47.2,28.2,10.5,9.5,35.6,19.3
10,7,8,12,2.0,90,285,56,98,49.8,34.3,4.2,1.8,37.3,19.3
10,5,5,15,2.1,90,229,52,71,49.3,37.0,1.6,-1.2,36.4,19.3
5,0,0,8,2.1,90,204,44,64,49.0,36.6,2.0,-0.7,39.4,19.3
5,0,0,10,2.1,90,206,44,64,49.0,36.6,2.0,-0.7,39.4,19.3
10,0,5,12,2.1,90,217,46,70,48.8,35.6,3.0,0.4,36.4,19.3
0,10,8,10,1.9,110,115,25,35,53.0,19.6,19.0,18.2,25.2,19.3
10,0,8,12,2.1,90,220,46,70,49.1,35.6,3.0,0.4,36.4,19.3
3,3,0,12,1.9,110,96,21,30,52.1,11.6,26.9,26.3,25.0,19.3
3,10,0,12,2.1,90,221,51,68,49.3,36.0,2.4,-0.3,36.1,19.2
5,7,0,8,2.2,80,229,55,67,46.7,27.0,11.4,9.6,29.8,19.2
5,3,8,15,2.2,80,245,58,68,46.5,24.5,13.9,12.9,28.1,19.2
0,10,0,12,2.1,90,219,51,68,49.3,36.0,2.4,-0.3,36.1,19.2
3,10,3,10,2.1,90,222,51,68,49.1,36.0,2.4,-0.3,36.1,19.2
5,3,0,12,2.1,80,308,72,90,47.1,29.9,8.5,6.6,32.9,19.2
0,10,3,10,2.1,90,220,51,68,49.1,36.0,2.4,-0.3,36.1,19.2
10,3,5,15,2.2,80,243,58,70,46.9,24.5,13.9,12.6,24.5,19.2
10,3,8,10,2.0,110,77,19,25,49.4,15.9,22.4,20.4,21.5,19.2
7,5,3,12,2.1,90,219,48,67,49.3,34.6,3.7,1.1,34.0,19.2
10,3,8,10,2.2,80,244,57,71,46.3,22.5,15.8,15.0,24.5,19.2
5,10,0,12,2.1,90,221,51,68,49.3,36.0,2.4,-0.3,36.1,19.2
3,10,5,10,1.9,110,114,24,36,52.6,16.6,21.8,20.8,25.2,19.2
5,3,3,8,2.1,80,304,71,89,47.0,28.4,9.9,8.3,32.9,19.2
3,10,5,10,2.1,90,223,51,68,49.3,36.0,2.4,-0.3,36.1,19.2
3,3,8,10,2.0,90,267,53,87,49.8,37.7,0.7,-1.9,41.7,19.2
5,10,3,10,2.1,90,222,51,68,49.1,36.0,2.4,-0.3,36.1,19.2
3,3,8,8,2.0,90,265,53,87,49.8,37.7,0.7,-1.9,41.7,19.2
7,3,5,15,2.2,80,241,58,68,46.9,24.5,13.9,12.9,28.1,19.2
7,3,5,12,2.2,80,240,58,68,47.1,24.5,13.9,12.9,28.1,19.2
7,3,5,8,2.1,80,310,72,92,47.1,26.6,11.7,10.8,32.9,19.2
5,10,5,8,2.1,90,220,51,68,49.1,36.0,2.4,-0.3,36.1,19.2
5,10,5,10,2.1,90,223,51,68,49.3,36.0,2.4,-0.3,36.1,19.2
7,3,0,12,2.2,80,232,56,66,47.0,28.9,9.4,7.4,28.1,19.2
7,3,0,12,2.1,80,310,72,92,47.1,29.9,8.4,6.8,35.6,19.2
7,0,8,8,1.9,110,96,22,29,53.1,7.0,31.5,31.6,21.8,19.2
7,0,5,10,1.9,110,98,22,29,52.0,7.0,31.5,31.6,21.8,19.2
7,0,3,10,1.9,110,97,22,29,52.6,7.0,31.5,31.6,21.8,19.2
5,3,3,10,2.2,80,229,55,65,46.7,27.0,11.4,9.4,26.9,19.2
3,10,5,8,2.1,90,220,51,68,49.1,36.0,2.4,-0.3,36.1,19.2
5,10,3,8,2.1,90,219,51,68,49.3,36.0,2.4,-0.3,36.1,19.2
5,3,8,10,2.0,90,267,53,87,49.8,37.7,0.7,-1.9,41.7,19.2
0,10,5,10,2.1,90,221,51,68,49.3,36.0,2.4,-0.3,36.1,19.2
10,3,5,12,2.2,80,242,58,70,47.1,24.5,13.9,12.6,24.5,19.2
5,3,8,8,2.0,90,265,53,87,49.8,37.7,0.7,-1.9,41.7,19.2
10,3,5,10,2.0,110,77,19,25,49.4,15.9,22.4,20.4,21.5,19.2
3,10,3,8,2.1,90,219,51,68,49.3,36.0,2.4,-0.3,36.1,19.2
0,5,3,15,2.1,90,218,48,67,49.5,34.4,3.7,1.1,34.0,19.1
10,5,8,10,2.1,90,226,50,70,49.6,38.2,0.0,-3.0,39.1,19.1
7,3,8,8,2.2,80,239,57,67,46.4,22.5,15.7,14.5,23.2,19.1
5,3,0,8,2.2,80,224,55,63,46.9,27.0,11.1,9.2,26.9,19.1
10,5,8,8,2.1,90,224,50,70,49.6,38.2,0.0,-3.0,39.1,19.1
7,3,5,15,2.1,80,319,74,94,47.0,26.4,11.7,11.0,35.6,19.1
7,3,5,12,2.1,80,318,74,94,47.2,26.4,11.7,11.0,35.6,19.1
7,3,5,10,2.2,80,236,57,67,46.6,22.5,15.6,14.6,26.9,19.1
10,10,3,15,2.2,90,171,41,53,49.7,33.1,5.2,2.5,23.8,19.1
10,5,0,15,2.2,90,162,37,49,50.0,34.4,3.9,1.1,29.0,19.1
7,3,0,8,2.2,80,224,55,63,46.9,27.0,11.1,9.2,26.9,19.1
10,5,3,15,2.2,90,163,37,49,49.7,34.4,3.9,1.1,29.0,19.1
7,10,0,8,2.1,90,220,53,68,49.5,35.1,3.2,0.5,34.9,19.1
7,0,8,15,2.1,90,220,48,67,49.5,34.4,3.7,1.1,34.0,19.1
0,7,0,10,2.2,80,229,53,67,46.3,26.8,11.4,9.6,29.8,19.1
5,3,0,10,2.2,80,226,55,63,46.5,27.0,11.1,9.2,26.9,19.1
0,7,0,8,2.2,80,227,53,67,46.7,26.8,11.4,9.6,29.8,19.1
7,0,5,8,1.9,110,94,20,29,53.2,6.7,31.5,31.6,21.8,19.1
5,3,8,12,2.1,80,321,74,92,46.7,26.4,11.8,10.8,32.9,19.1
7,10,0,10,2.1,90,222,53,68,49.5,35.1,3.2,0.5,34.9,19.1
5,5,3,15,2.1,90,218,48,67,49.5,34.4,3.7,1.1,34.0,19.1
0,5,8,8,2.1,90,215,47,66,49.8,36.1,2.1,-0.6,36.7,19.1
10,10,0,15,2.2,90,170,41,53,50.0,33.1,5.2,2.5,23.8,19.1
10,3,5,15,2.1,80,321,74,96,47.0,26.4,11.7,10.9,32.3,19.1
10,3,5,12,2.1,80,320,74,96,47.2,26.4,11.7,10.9,32.3,19.1
0,7,3,8,2.2,80,229,53,67,46.7,26.8,11.4,9.6,29.8,19.1
10,5,5,10,2.1,90,224,50,70,49.1,38.2,0.0,-3.0,39.1,19.1
10,5,5,8,2.1,90,221,50,70,48.9,38.2,0.0,-3.0,39.1,19.1
3,5,3,15,2.1,90,218,48,67,49.5,34.4,3.7,1.1,34.0,19.1
0,5,5,8,2.1,90,212,47,66,49.1,36.1,2.1,-0.6,36.7,19.1
0,0,3,8,2.1,90,203,41,65,48.8,34.3,3.7,1.0,36.7,19.0
7,0,0,15,2.1,90,214,48,65,49.5,34.4,3.7,1.0,36.7,19.0
7,3,3,15,2.2,80,236,57,67,47.0,26.7,11.3,9.6,28.1,19.0
7,3,3,15,2.1,80,314,73,93,47.1,28.2,9.8,8.5,35.6,19.0
3,7,0,12,2.1,90,214,46,68,49.1,35.6,2.4,-0.3,36.1,19.0
0,0,5,8,2.1,90,204,41,65,48.5,34.3,3.7,1.0,36.7,19.0
7,3,3,12,2.2,80,236,57,67,47.0,26.7,11.3,9.6,28.1,19.0
7,3,3,12,2.1,80,314,73,93,47.1,28.2,9.8,8.5,35.6,19.0
10,5,8,15,2.6,90,25,4,12,28.0,44.5,-6.5,-10.0,15.1,19.0
0,0,8,8,2.1,90,207,41,65,49.3,34.3,3.7,1.0,36.7,19.0
5,3,3,12,2.1,80,312,73,91,47.1,28.2,9.9,8.3,32.9,19.0
7,3,0,8,2.1,80,302,71,89,47.0,28.4,9.6,8.1,32.9,19.0
5,7,0,12,2.1,90,216,46,68,49.1,35.6,2.4,-0.3,36.1,19.0
10,3,8,10,2.1,80,322,73,97,46.6,24.9,13.1,12.7,32.3,19.0
10,0,8,15,2.6,90,25,4,12,28.0,44.5,-6.5,-10.0,15.1,19.0
0,7,0,12,2.1,90,214,46,68,49.1,35.6,2.4,-0.3,36.1,19.0
5,3,3,15,2.2,80,236,57,67,47.0,26.7,11.3,9.6,28.1,19.0
10,3,0,8,2.1,80,304,71,91,47.0,28.4,9.6,8.1,32.9,19.0
10,3,8,15,2.6,90,25,4,12,28.0,44.5,-6.5,-10.0,15.1,19.0
10,3,0,8,2.2,80,226,55,65,46.9,27.0,11.1,9.2,26.9,19.0
10,7,8,15,1.9,110,135,35,39,53.3,24.0,14.1,12.6,24.4,19.0
7,10,8,10,2.0,90,284,59,94,50.0,31.7,6.2,3.8,37.4,18.9
5,7,3,10,2.2,80,235,55,70,46.4,27.0,10.8,9.1,31.0,18.9
10,3,0,15,2.1,90,221,49,69,49.3,36.2,1.5,-1.3,39.1,18.9
10,10,3,12,2.1,90,232,53,75,49.1,35.1,2.6,-0.1,31.8,18.9
7,5,3,10,2.1,80,313,71,96,46.6,28.4,9.4,8.1,38.1,18.9
7,3,8,8,2.1,80,317,73,93,46.7,24.9,12.9,12.2,29.5,18.9
5,5,5,15,1.9,110,117,28,33,53.0,16.6,21.2,19.5,27.9,18.9
10,5,3,10,2.1,80,315,71,98,46.7,28.4,9.4,8.0,35.0,18.9
7,3,5,10,2.1,80,314,73,93,46.8,24.9,12.9,12.3,32.9,18.9
7,10,8,8,2.0,90,282,59,94,50.0,31.7,6.2,3.8,37.4,18.9
10,5,3,12,2.1,80,320,73,98,46.9,28.2,9.4,8.0,35.0,18.8
10,10,8,10,2.4,90,75,13,29,45.3,21.4,16.2,14.5,15.1,18.8
7,0,0,10,2.1,90,208,46,64,49.0,35.6,2.0,-0.7,39.4,18.8
7,7,0,15,2.1,80,320,73,98,46.6,28.2,9.4,8.3,40.6,18.8
10,10,8,8,2.4,90,74,13,29,45.9,21.4,16.2,14.5,15.1,18.8
10,5,3,10,2.2,80,237,55,72,46.4,27.0,10.7,8.9,27.5,18.8
0,5,0,12,2.1,90,212,46,66,49.1,35.6,2.1,-0.6,36.7,18.8
7,5,3,12,2.1,80,318,73,96,46.9,28.2,9.4,8.1,38.1,18.8
5,5,0,12,2.1,90,212,46,66,49.1,35.6,2.1,-0.6,36.7,18.8
10,7,0,15,2.1,80,322,73,100,46.6,28.2,9.5,8.3,37.6,18.8
3,5,0,12,2.1,90,212,46,66,49.1,35.6,2.1,-0.6,36.7,18.8
0,3,3,8,2.2,80,224,53,63,46.9,26.8,10.8,8.9,31.3,18.8
10,7,3,12,2.1,80,323,73,100,46.7,28.2,9.5,8.3,37.6,18.8
5,5,3,8,2.1,90,210,46,66,49.0,35.6,2.1,-0.6,36.7,18.8
10,10,3,8,2.1,90,226,53,73,49.1,35.1,2.6,-0.2,34.7,18.8
3,5,3,10,2.1,90,213,46,66,48.8,35.6,2.1,-0.6,36.7,18.8
10,10,3,10,2.1,90,229,53,73,48.9,35.1,2.6,-0.2,34.7,18.8
7,0,0,8,2.1,90,206,46,64,49.0,35.6,2.0,-0.7,39.4,18.8
5,3,5,12,2.2,80,238,58,66,47.1,24.5,13.0,11.3,26.9,18.8
7,5,3,10,2.2,80,235,55,70,46.4,27.0,10.7,9.0,31.0,18.8
10,7,3,15,2.1,80,323,73,100,46.7,28.2,9.5,8.3,37.6,18.8
5,5,3,10,2.1,90,213,46,66,48.8,35.6,2.1,-0.6,36.7,18.8
3,5,3,8,2.1,90,210,46,66,49.0,35.6,2.1,-0.6,36.7,18.8
10,10,5,10,2.4,90,74,13,29,45.9,21.4,16.2,14.5,15.1,18.8
0,5,3,10,2.1,90,213,46,66,48.8,35.6,2.1,-0.6,36.7,18.8
10,10,5,8,2.4,90,73,13,29,46.6,21.4,16.2,14.5,15.1,18.8
10,0,3,15,2.1,90,220,48,70,49.1,34.4,3.0,0.4,36.4,18.7
10,7,3,12,2.2,80,245,57,74,46.5,26.7,10.8,9.2,30.4,18.7
0,7,5,12,2.0,90,272,54,92,49.6,35.1,2.2,-0.3,38.6,18.7
0,7,3,12,2.0,90,272,54,92,49.6,35.1,2.2,-0.3,38.6,18.7
10,7,3,15,2.2,80,245,57,74,46.5,26.7,10.8,9.2,30.4,18.7
0,3,0,8,2.4,90,59,9,21,47.5,15.6,21.9,18.9,11.5,18.7
10,7,0,15,2.2,80,244,57,74,46.3,26.7,10.8,9.2,30.4,18.7
7,10,0,15,2.1,90,229,55,70,49.8,34.1,3.2,0.5,32.0,18.7
3,10,0,15,2.1,90,225,53,68,49.8,34.9,2.4,-0.3,36.1,18.7
0,3,5,12,2.0,90,262,49,88,49.2,35.3,2.0,-0.6,39.1,18.7
0,10,0,15,2.1,90,223,53,68,49.8,34.9,2.4,-0.3,36.1,18.7
7,7,0,15,2.2,80,242,57,72,46.3,26.7,10.7,9.2,33.7,18.7
5,7,3,12,2.0,90,274,54,92,49.6,35.1,2.2,-0.3,38.6,18.7
5,7,3,15,2.2,80,243,57,72,46.5,26.7,10.7,9.2,33.7,18.7
